PERMNO,date,PRC,RET
86755,20180214,162.67999,0.018724
86755,20180215,165.7,0.018564
86755,20180216,164.96001,-0.004466
86755,20180220,165.28999,0.002
86755,20180221,164.82001,-0.002843
86755,20180222,164.8,-0.000121
86755,20180223,168.17,0.020449
86755,20180226,170.39999,0.01326
86755,20180227,168.28999,-0.012383
86755,20180228,167.21001,-0.006417
86755,20180301,164.48,-0.016327
86755,20180302,165.99001,0.009181
86755,20180305,167.83,0.011085
86755,20180306,168.53999,0.00423
86755,20180307,168.92999,0.002314
86755,20180308,169.86,0.005505
86755,20180309,173.16,0.019428
86755,20180312,174.08,0.005313
86755,20180313,171.71001,-0.013614
86755,20180314,171.67999,-0.000175
86755,20180315,171.53,-0.000874
86755,20180316,171.02,-0.002973
86755,20180319,167.10001,-0.021304
86755,20180320,167.64999,0.003291
86755,20180321,166.92,-0.004354
86755,20180322,162.8,-0.024682
86755,20180323,158.50999,-0.026351
86755,20180326,164.39999,0.037159
86755,20180327,159.08,-0.03236
86755,20180328,157.25,-0.011504
86755,20180329,160.13,0.018315
86755,20180402,155.50999,-0.028852
86755,20180403,157.25999,0.011253
86755,20180404,159.74001,0.01577
86755,20180405,160.64999,0.005697
86755,20180406,156.63,-0.025023
86755,20180409,157.73,0.007023
86755,20180410,161.21001,0.022063
86755,20180411,160.28,-0.005769
86755,20180412,162.21001,0.012041
86755,20180413,161.37,-0.005179
86755,20180416,162.60001,0.007622
86755,20180417,166.10001,0.021525
86755,20180418,166.44,0.002047
86755,20180419,164.91,-0.009192
86755,20180420,162.3,-0.015827
86755,20180423,161.89,-0.002526
86755,20180424,158.46001,-0.021187
86755,20180425,158.64999,0.001199
86755,20180426,161.99001,0.021053
86755,20180427,162.09,0.000617
86755,20180430,160.94,-0.007095
86755,20180501,162.78,0.011433
86755,20180502,161.82001,-0.005897
86755,20180503,161.8,-0.000124
86755,20180504,164.87,0.018974
86755,20180507,166.24001,0.00831
86755,20180508,166.07001,-0.001023
86755,20180509,167.88,0.010899
86755,20180510,169.62,0.010364
86755,20180511,169.46001,-0.000943
86755,20180514,169.75,0.001711
86755,20180515,167.87,-0.011075
86755,20180516,168.98,0.006612
86755,20180517,168.33,-0.003847
86755,20180518,167.46001,-0.005168
86755,20180521,168.39999,0.005613
86755,20180522,168.17999,-0.001306
86755,20180523,169.60001,0.008443
86755,20180524,169.55,-0.000295
86755,20180525,169.72,0.001003
86755,20180529,168.97,-0.004419
86755,20180530,170.17999,0.007161
86755,20180531,170.07001,-0.000646
86755,20180601,172.74001,0.015699
86755,20180604,174.3,0.009031
86755,20180605,174.84,0.003098
86755,20180606,175.86,0.005834
86755,20180607,174.42999,-0.008132
86755,20180608,174.44,0.000057
86755,20180611,174.91,0.002694
86755,20180612,175.83,0.00526
86755,20180613,175.82001,-0.000057
86755,20180614,177.60001,0.010124
86755,20180615,176.98,-0.003491
86755,20180618,176.5,-0.000574
86755,20180619,176,-0.002833
86755,20180620,177.25,0.007102
86755,20180621,175.71001,-0.008688
86755,20180622,175.32001,-0.00222
86755,20180625,171.37,-0.02253
86755,20180626,172.07001,0.004085
86755,20180627,169.73,-0.013599
86755,20180628,171.19,0.008602
86755,20180629,171.64999,0.002687
86755,20180702,172.8,0.0067
86755,20180703,170.8,-0.011574
86755,20180705,172.92,0.012412
86755,20180706,175.61,0.015556
86755,20180709,177.19,0.008997
86755,20180710,177.32001,0.000734
86755,20180711,176.42,-0.005076
86755,20180712,179.46001,0.017232
86755,20180713,179.61,0.000836
86755,20180716,179.17999,-0.002394
86755,20180717,180.27,0.006083
86755,20180718,179.92999,-0.001886
86755,20180719,179.03,-0.005002
86755,20180720,178.99001,-0.000223
86755,20180723,179.56,0.003184
86755,20180724,180.3,0.004121
86755,20180725,182.82001,0.013977
86755,20180726,180.05,-0.015152
86755,20180727,177.62,-0.013496
86755,20180730,175.11,-0.014131
86755,20180731,176.45,0.007652
86755,20180801,177.12,0.003797
86755,20180802,179.53,0.013607
86755,20180803,180.08,0.003064
86755,20180806,181.14,0.005886
86755,20180807,181.8,0.003644
86755,20180808,182.02,0.00121
86755,20180809,181.91,-0.000604
86755,20180810,180.52,-0.007641
86755,20180813,180.32001,-0.001108
86755,20180814,181.45,0.006267
86755,20180815,179.23,-0.012235
86755,20180816,179.82001,0.003292
86755,20180817,179.86,0.000222
86755,20180820,179.7,-0.00089
86755,20180821,180.36,0.003673
86755,20180822,181.06,0.003881
86755,20180823,180.8,-0.001436
86755,20180824,182.48,0.009292
86755,20180827,184.34,0.010193
86755,20180828,184.61,0.001465
86755,20180829,186.74001,0.011538
86755,20180830,186.41,-0.001767
86755,20180831,186.64999,0.001287
86755,20180904,185.85001,-0.004286
86755,20180905,183.45,-0.012914
86755,20180906,181.81,-0.00894
86755,20180907,181.11,-0.00385
86755,20180910,181.72,0.003368
86755,20180911,183.12,0.007704
86755,20180912,182.58,-0.002949
86755,20180913,184.53,0.01068
86755,20180914,183.99001,-0.002926
86755,20180917,181.34,-0.014403
86755,20180918,182.84,0.008272
86755,20180919,182.7,-0.000766
86755,20180920,184.72,0.011056
86755,20180921,183.71001,-0.005468
86755,20180924,183.89,0.002775
86755,20180925,184.14,0.00136
86755,20180926,184.27,0.000706
86755,20180927,185.83,0.008466
86755,20180928,185.78999,-0.000215
86755,20181001,186.17,0.002045
86755,20181002,185.75,-0.002256
86755,20181003,185.95,0.001077
86755,20181004,182.38,-0.019199
86755,20181005,180.14999,-0.012227
86755,20181008,179.05,-0.006106
86755,20181009,179.63,0.003239
86755,20181010,171.73,-0.043979
86755,20181011,169.60001,-0.012403
86755,20181012,174.32001,0.02783
86755,20181015,172.21001,-0.012104
86755,20181016,177.22,0.029092
86755,20181017,177.28999,0.000395
86755,20181018,173.17999,-0.023182
86755,20181019,173.02,-0.000924
86755,20181022,173.91,0.005144
86755,20181023,173.27,-0.00368
86755,20181024,165.34,-0.045767
86755,20181025,171.06,0.034595
86755,20181026,166.66,-0.025722
86755,20181029,163.23,-0.020581
86755,20181030,165.92,0.01648
86755,20181031,169.82001,0.023505
86755,20181101,172.06,0.01319
86755,20181102,169.38,-0.015576
86755,20181105,168.96001,-0.00248
86755,20181106,170.24001,0.007576
86755,20181107,175.58,0.031367
86755,20181108,174.46001,-0.006379
86755,20181109,171.52,-0.016852
86755,20181112,166.33,-0.030259
86755,20181113,166.47,0.000842
86755,20181114,165.2,-0.007629
86755,20181115,168.09,0.017494
86755,20181116,167.5,-0.00351
86755,20181119,162.06,-0.032478
86755,20181120,159.16,-0.017895
86755,20181121,160.37,0.007602
86755,20181123,159.21001,-0.007233
86755,20181126,162.89,0.023114
86755,20181127,163.44,0.003377
86755,20181128,168.7,0.032183
86755,20181129,168.14999,-0.00326
86755,20181130,169.37,0.007255
86755,20181203,172.33,0.017477
86755,20181204,165.72,-0.038357
86755,20181206,166.89,0.00706
86755,20181207,161.38,-0.033016
86755,20181210,163.07001,0.010472
86755,20181211,163.61,0.003311
86755,20181212,165.05,0.008801
86755,20181213,165.10001,0.000303
86755,20181214,161.08,-0.024349
86755,20181217,157.42999,-0.02266
86755,20181218,158.42,0.006289
86755,20181219,154.53,-0.024555
86755,20181220,152.28999,-0.014496
86755,20181221,147.57001,-0.030993
86755,20181224,143.5,-0.02473
86755,20181226,152.46001,0.062439
86755,20181227,153.05,0.00387
86755,20181228,152.97,-0.000523
86755,20181231,154.25999,0.008433
86755,20190102,154.88,0.004019
86755,20190103,149.82001,-0.03267
86755,20190104,156.23,0.042785
86755,20190107,158.09,0.011906
86755,20190108,159.52,0.009046
86755,20190109,160.82001,0.008149
86755,20190110,161.28,0.00286
86755,20190111,160.69,-0.003658
86755,20190114,159.27,-0.008837
86755,20190115,162.38,0.019527
86755,20190116,162.35001,-0.000185
86755,20190117,163.63,0.007884
86755,20190118,165.25,0.0099
86755,20190122,161.94,-0.02003
86755,20190123,162.14999,0.001297
86755,20190124,163.2,0.006476
86755,20190125,165.14999,0.011949
86755,20190128,163.11,-0.012352
86755,20190129,161.57001,-0.009441
86755,20190130,165.67999,0.025438
86755,20190131,168.16,0.014969
86755,20190201,167.45,-0.004222
86755,20190204,169.53,0.012422
86755,20190205,171.03,0.008848
86755,20190206,170.52,-0.002982
86755,20190207,168.23,-0.01343
86755,20190208,168.56,0.001962
86755,20190211,168.39999,-0.000949
86755,20190212,170.89,0.014786
86755,20190213,171.00999,0.000702
86755,20190214,171.22,0.001228
86755,20190215,171.94,0.004205
86755,20190219,172.28,0.001977
86755,20190220,172.25,-0.000174
86755,20190221,171.62,-0.003658
86755,20190222,172.89,0.0074
86755,20190225,173.52,0.003644
86755,20190226,173.7,0.001037
86755,20190227,173.59,-0.000633
86755,20190228,173.19,-0.002304
86755,20190301,174.39,0.006929
86755,20190304,174.42,0.000172
86755,20190305,174.55,0.000745
86755,20190306,173.56,-0.005672
86755,20190307,171.42999,-0.012272
86755,20190308,171.17,-0.001517
86755,20190311,174.73,0.020798
86755,20190312,175.69,0.005494
86755,20190313,177.00999,0.007513
86755,20190314,176.71001,-0.001695
86755,20190315,178.35001,0.009281
86755,20190318,178.45,0.002378
86755,20190319,179.05,0.003362
86755,20190320,179.75999,0.003965
86755,20190321,182.57001,0.015632
86755,20190322,178.56,-0.021964
86755,20190325,178.22,-0.001904
86755,20190326,179.05,0.004657
86755,20190327,177.89999,-0.006423
86755,20190328,178.31,0.002305
86755,20190329,179.66,0.007571
86755,20190401,182.03999,0.013247
86755,20190402,182.73,0.00379
86755,20190403,183.78,0.005746
86755,20190404,183.71001,-0.000381
86755,20190405,184.66,0.005171
86755,20190408,185.13,0.002545
86755,20190409,184.48,-0.003511
86755,20190410,185.47,0.005366
86755,20190411,185.03,-0.002372
86755,20190412,185.83,0.004324
86755,20190415,185.86,0.000161
86755,20190416,186.5,0.003443
86755,20190417,187.14999,0.003485
86755,20190418,187.39,0.001282
86755,20190422,187.92,0.002828
86755,20190423,190.31,0.012718
86755,20190424,189.71001,-0.003153
86755,20190425,190.48,0.004059
86755,20190426,190.64999,0.000892
86755,20190429,191.02,0.001941
86755,20190430,189.53999,-0.007748
86755,20190501,188.92999,-0.003218
86755,20190502,188.11,-0.00434
86755,20190503,191.11,0.015948
86755,20190506,189.94,-0.006122
86755,20190507,186.24001,-0.01948
86755,20190508,185.77,-0.002524
86755,20190509,184.77,-0.005383
86755,20190510,185,0.001245
86755,20190513,178.58,-0.034703
86755,20190514,180.53999,0.010975
86755,20190515,183.09,0.014124
86755,20190516,184.92999,0.01005
86755,20190517,183.03999,-0.01022
86755,20190520,179.95,-0.016882
86755,20190521,181.83,0.010447
86755,20190522,181.02,-0.004455
86755,20190523,178.25,-0.015302
86755,20190524,178.16,-0.000505
86755,20190528,177.49001,-0.003761
86755,20190529,176.03,-0.008226
86755,20190530,176.77,0.004204
86755,20190531,173.95,-0.015953
86755,20190603,170.12,-0.022018
86755,20190604,174.91,0.028157
86755,20190605,176.21001,0.007432
86755,20190606,177.61,0.007945
86755,20190607,181.03999,0.019312
86755,20190610,183.14999,0.011655
86755,20190611,183.39999,0.001365
86755,20190612,182.34,-0.00578
86755,20190613,183.42,0.005923
86755,20190614,182.64,-0.004253
86755,20190617,183.74001,0.006023
86755,20190618,186.41,0.014531
86755,20190619,187.11,0.003755
86755,20190620,188.85001,0.009299
86755,20190621,188.57001,-0.001483
86755,20190624,188.16,0.00003
86755,20190625,184.92999,-0.017166
86755,20190626,185.78999,0.00465
86755,20190627,186.5,0.003822
86755,20190628,186.74001,0.001287
86755,20190701,189.25999,0.013495
86755,20190702,190.00999,0.003963
86755,20190703,191.44,0.007526
86755,20190705,191.05,-0.002037
86755,20190708,189.71001,-0.007014
86755,20190709,190.66,0.005008
86755,20190710,192.56,0.009965
86755,20190711,192.42,-0.000727
86755,20190712,193.53,0.005769
86755,20190715,194.14999,0.003204
86755,20190716,193.14999,-0.005151
86755,20190717,192.2,-0.004918
86755,20190718,192.42,0.001145
86755,20190719,191.00999,-0.007328
86755,20190722,192.53,0.007958
86755,20190723,193.78999,0.006544
86755,20190724,195.14999,0.007018
86755,20190725,193.3,-0.00948
86755,20190726,195.28999,0.010295
86755,20190729,194.62,-0.003431
86755,20190730,193.78,-0.004316
86755,20190731,191.10001,-0.01383
86755,20190801,190.14999,-0.004971
86755,20190802,187.35001,-0.014725
86755,20190805,180.73,-0.035335
86755,20190806,183.25999,0.013999
86755,20190807,184.25,0.005402
86755,20190808,188.25999,0.021764
86755,20190809,186.49001,-0.009402
86755,20190812,184.35001,-0.011475
86755,20190813,188.39,0.021915
86755,20190814,182.75999,-0.029885
86755,20190815,182.55,-0.001149
86755,20190816,185.48,0.01605
86755,20190819,188.42999,0.015905
86755,20190820,186.97,-0.007748
86755,20190821,188.63,0.008878
86755,20190822,188.02,-0.003234
86755,20190823,182.07001,-0.031646
86755,20190826,184.82001,0.015104
86755,20190827,184.42999,-0.00211
86755,20190828,185.09,0.003579
86755,20190829,187.92,0.01529
86755,20190830,187.47,-0.002395
86755,20190903,185.64999,-0.009708
86755,20190904,188.33,0.014436
86755,20190905,191.78,0.018319
86755,20190906,191.59,-0.000991
86755,20190909,191.19,-0.002088
86755,20190910,190.64,-0.002877
86755,20190911,192.42999,0.009389
86755,20190912,193.23,0.004157
86755,20190913,192.53999,-0.003571
86755,20190916,191.67999,-0.004467
86755,20190917,192.60001,0.0048
86755,20190918,192.52,-0.000415
86755,20190919,192.84,0.001662
86755,20190920,190.8,-0.010579
86755,20190923,190.5,0.000441
86755,20190924,187.97,-0.013281
86755,20190925,190.08,0.011225
86755,20190926,189.38,-0.003683
86755,20190927,187.03,-0.012409
86755,20190930,188.81,0.009517
86755,20191001,187.27,-0.008156
86755,20191002,184.05,-0.017194
86755,20191003,186.07001,0.010975
86755,20191004,188.81,0.014726
86755,20191007,188.24001,-0.003019
86755,20191008,185.42,-0.014981
86755,20191009,187.23,0.009762
86755,20191010,188.67999,0.007744
86755,20191011,191.11,0.012879
86755,20191014,191.09,-0.000105
86755,20191015,193.52,0.012717
86755,20191016,193.03999,-0.00248
86755,20191017,193.55,0.002642
86755,20191018,191.69,-0.00961
86755,20191021,193.39,0.008868
86755,20191022,191.85001,-0.007963
86755,20191023,192.22,0.001929
86755,20191024,194.09,0.009728
86755,20191025,195.64,0.007986
86755,20191028,197.57001,0.009865
86755,20191029,196.03999,-0.007744
86755,20191030,196.99001,0.004846
86755,20191031,197.08,0.000457
86755,20191101,198.87,0.009083
86755,20191104,200.10001,0.006185
86755,20191105,200.21001,0.00055
86755,20191106,199.75999,-0.002248
86755,20191107,200.42999,0.003354
86755,20191108,201.23,0.003991
86755,20191111,200.96001,-0.001342
86755,20191112,201.53999,0.002886
86755,20191113,201.59,0.000248
86755,20191114,201.42999,-0.000794
86755,20191115,202.91,0.007348
86755,20191118,203.07001,0.000789
86755,20191119,203.37,0.001477
86755,20191120,202.14999,-0.005999
86755,20191121,201.7,-0.002226
86755,20191122,201.83,0.000645
86755,20191125,204.22,0.011842
86755,20191126,204.61,0.00191
86755,20191127,206.03999,0.006989
86755,20191129,205.10001,-0.004562
86755,20191202,203,-0.010239
86755,20191203,201.41,-0.007832
86755,20191204,202.42999,0.005064
86755,20191205,202.83,0.001976
86755,20191206,205,0.010699
86755,20191209,204.07001,-0.004537
86755,20191210,203.89999,-0.000833
86755,20191211,204.98,0.005297
86755,20191212,206.50999,0.007464
86755,20191213,207.19,0.003293
86755,20191216,209.27,0.010039
86755,20191217,209.39,0.000573
86755,20191218,209.55,0.000764
86755,20191219,210.86,0.006251
86755,20191220,211.71001,0.004031
86755,20191223,211.81,0.002634
86755,20191224,211.92,0.000519
86755,20191226,213.78999,0.008824
86755,20191227,213.61,-0.000842
86755,20191230,212.21001,-0.006554
86755,20191231,212.61,0.001885
